Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,39.750000,39.869999,39.337502,39.639999,37.050900,12738400
2013-02-04,39.442501,39.599998,39.139999,39.162498,36.604588,10532000
2013-02-05,39.404999,39.900002,39.200001,39.882500,37.277576,11105200
2013-02-06,39.805000,40.220001,39.654999,40.205002,37.579014,15056800
2013-02-07,39.744999,39.947498,39.240002,39.264999,36.700397,20182800
2013-02-08,39.349998,39.735001,39.275002,39.450001,36.873318,12914000
2013-02-11,39.395000,39.542500,38.985001,39.082500,36.529827,11032400
2013-02-12,39.209999,39.424999,39.105000,39.200001,36.639648,9805600
2013-02-13,39.112499,39.347500,38.535000,38.692501,36.241581,13917600
2013-02-14,38.650002,39.162498,38.575001,38.994999,36.524902,12760000
2013-02-15,39.087502,39.520000,38.935001,39.497501,36.995579,17884400
2013-02-19,39.502499,39.697498,39.165001,39.402500,36.906593,13210000
2013-02-20,39.279999,39.402500,38.797501,38.855000,36.393776,15688800
2013-02-21,38.779999,39.572498,38.697498,39.360001,36.866787,14220800
2013-02-22,39.575001,39.895000,39.172501,39.857498,37.332775,11738000
2013-02-25,39.799999,40.087502,38.972500,38.972500,36.503826,11183200
2013-02-26,39.002499,39.647499,39.002499,39.457500,36.958115,11354000
2013-02-27,39.362499,40.025002,39.325001,39.967499,37.435822,8318000
2013-02-28,40.084999,40.084999,39.577499,39.660000,37.147789,11228000
2013-03-01,39.482498,39.715000,39.162498,39.520000,37.016647,13212000
2013-03-04,39.439999,39.884998,39.387501,39.875000,37.349167,6570000
2013-03-05,40.022499,40.445000,39.965000,40.072498,37.534149,10267600
2013-03-06,40.215000,40.424999,40.049999,40.264999,37.714458,7516000
2013-03-07,40.217499,40.445000,39.912498,40.127499,37.585659,8687200
2013-03-08,40.334999,40.349998,39.972500,40.167500,37.623131,9571600
2013-03-11,40.342499,40.400002,40.102501,40.294998,37.742565,6742000
2013-03-12,40.169998,40.242500,39.757500,39.950001,37.419415,8340800
2013-03-13,39.875000,40.099998,39.712502,39.842499,37.318718,11021600
2013-03-14,39.849998,40.267502,39.825001,40.165001,37.620789,14853600
2013-03-15,40.007500,40.160000,39.632500,39.637501,37.126705,17599600
2013-03-18,39.320000,39.794998,39.099998,39.517502,37.014309,15162800
2013-03-19,39.500000,39.837502,38.919998,39.000000,36.529594,17652400
2013-03-20,39.250000,39.992500,39.180000,39.832500,37.309349,16070400
2013-03-21,39.612499,39.932499,39.450001,39.450001,36.951088,14883200
2013-03-22,39.552502,40.040001,39.430000,40.022499,37.487320,18790400
2013-03-25,40.187500,41.070000,40.125000,41.000000,38.402905,19336800
2013-03-26,41.224998,41.945000,41.134998,41.865002,39.213112,17264800
2013-03-27,41.652500,42.307499,41.377499,42.165001,39.494110,13371200
2013-03-28,42.187500,42.740002,42.032501,42.459999,39.770397,12456400
2013-04-01,42.437500,42.747501,41.724998,41.837502,39.187355,13235200
2013-04-02,42.105000,42.224998,41.827499,41.987499,39.327843,9582000
2013-04-03,42.105000,42.132500,41.070000,41.187500,38.578518,16624800
2013-04-04,41.355000,41.632500,41.252499,41.619999,38.983631,8903600
2013-04-05,41.052502,41.355000,40.897499,41.290001,38.674530,7962400
2013-04-08,41.410000,41.592499,41.119999,41.572498,38.939140,6125600
2013-04-09,41.707500,41.720001,41.002499,41.187500,38.578518,6004400
2013-04-10,41.242500,41.825001,41.242500,41.747501,39.103054,8996400
2013-04-11,41.750000,41.974998,41.555000,41.904999,39.250576,6590000
2013-04-12,41.477501,41.707500,41.275002,41.437500,38.812679,7076800
2013-04-15,41.154999,41.220001,40.322498,40.322498,37.768311,10774000
2013-04-16,40.662498,41.200001,40.625000,41.177502,38.569172,10092000
2013-04-17,40.935001,41.007500,40.485001,40.557499,37.988426,9543600
2013-04-18,40.647499,40.847500,40.317501,40.352501,37.796417,21010800
2013-04-19,40.520000,41.027500,40.437500,40.990002,38.393539,7620400
2013-04-22,40.892502,41.087502,40.622501,40.882500,38.292847,5403600
2013-04-23,41.067501,41.419998,40.882500,41.415001,38.791618,6324000
2013-04-24,41.415001,41.892502,41.400002,41.764999,39.119442,7447200
2013-04-25,41.977501,42.619999,41.860001,42.189999,39.517521,9322800
2013-04-26,42.189999,42.400002,41.785000,41.807499,39.159248,6127200
2013-04-29,41.932499,42.125000,41.790001,41.974998,39.316135,10694400
2013-04-30,42.147499,42.474998,42.009998,42.115002,39.447281,12161600
2013-05-01,41.747501,42.064999,40.900002,41.505001,38.875916,12252400
2013-05-02,42.500000,44.915001,42.500000,43.849998,41.072369,30677200
2013-05-03,44.240002,45.209999,44.107498,44.884998,42.041824,15026400
2013-05-06,44.834999,45.192501,44.532501,44.722500,41.889603,13084000
2013-05-07,44.872501,44.965000,44.305000,44.947498,42.100353,11876400
2013-05-08,44.865002,44.875000,44.424999,44.814999,41.976254,14449200
2013-05-09,44.807499,44.970001,44.557499,44.645000,41.817017,11501200
2013-05-10,44.669998,44.755001,44.387501,44.687500,41.856815,13837600
2013-05-13,44.645000,45.110001,44.532501,44.732498,41.898960,12480000
2013-05-14,44.744999,45.372501,44.660000,45.080002,42.224461,16074800
2013-05-15,45.000000,45.447498,44.919998,45.439999,42.639694,13624400
2013-05-16,45.435001,45.435001,44.945000,44.950001,42.179878,9913600
2013-05-17,45.220001,46.145000,45.130001,46.142502,43.298904,13248800
2013-05-20,45.977501,46.224998,45.200001,45.402500,42.604500,21192000
2013-05-21,45.384998,45.672501,45.097500,45.387501,42.590427,13422800
2013-05-22,45.520000,46.105000,45.025002,45.035000,42.259636,19563200
2013-05-23,44.595001,44.877499,44.277500,44.525002,41.781075,16906000
2013-05-24,44.470001,45.275002,44.224998,45.112499,42.332371,12306400
2013-05-28,45.610001,45.634998,44.917500,45.007500,42.233829,9937200
2013-05-29,44.805000,45.049999,44.517502,44.535000,41.790459,7490400
2013-05-30,44.584999,45.497501,44.584999,45.257500,42.468441,9628000
2013-05-31,45.142502,45.349998,44.525002,44.535000,41.790459,12514400
2013-06-03,44.687500,45.169998,44.377499,45.047501,42.271381,15232400
2013-06-04,44.849998,45.437500,44.674999,45.049999,42.273724,13528400
2013-06-05,44.967499,45.047501,44.215000,44.305000,41.574623,12176800
2013-06-06,44.172501,44.855000,44.099998,44.837502,42.074322,14664800
2013-06-07,45.162498,45.250000,44.887501,44.985001,42.212730,13899200
2013-06-10,45.134998,45.785000,44.907501,45.582500,42.773403,13779200
2013-06-11,45.137501,45.487499,44.889999,44.915001,42.147038,7856400
2013-06-12,45.160000,45.160000,44.677502,44.787498,42.027409,9994800
2013-06-13,44.787498,45.689999,44.677502,45.562500,42.754631,9760400
2013-06-14,45.512501,45.619999,45.027500,45.232498,42.444984,7427200
2013-06-17,45.580002,45.930000,45.375000,45.587502,42.778099,14779200
2013-06-18,45.430000,46.307499,45.430000,46.002499,43.167530,7579200
2013-06-19,46.062500,46.282501,45.632500,45.657501,42.843796,12220800
2013-06-20,45.382500,45.619999,44.615002,44.615002,41.865536,15534000
2013-06-21,45.000000,45.375000,44.700001,44.875000,42.109509,17923200
2013-06-24,44.527500,44.869999,43.919998,44.567501,41.820965,15527600
2013-06-25,44.950001,45.345001,44.625000,45.117500,42.337067,12721600
2013-06-26,45.472500,45.785000,45.119999,45.662498,42.848480,10392800
2013-06-27,45.860001,46.250000,45.625000,46.064999,43.226170,11102400
2013-06-28,46.064999,46.180000,45.555000,45.687500,42.871922,12656400
2013-07-01,45.974998,46.865002,45.907501,46.305000,43.451382,11616000
2013-07-02,46.270000,46.759998,46.064999,46.310001,43.456070,8749200
2013-07-03,46.044998,46.860001,45.982498,46.759998,43.878338,4533200
2013-07-05,47.217499,47.715000,46.875000,47.697498,44.758068,8495600
2013-07-08,47.900002,48.192501,47.014999,47.025002,44.127014,19588000
2013-07-09,47.237499,47.382500,46.650002,46.799999,43.915874,23330400
2013-07-10,46.837502,46.952499,46.452499,46.674999,43.798580,15523200
2013-07-11,47.334999,47.514999,46.880001,47.490002,44.563358,14235200
2013-07-12,47.474998,47.682499,47.287498,47.680000,44.741642,7782800
2013-07-15,47.875000,47.957500,47.450001,47.562500,44.631393,14529200
2013-07-16,47.547501,47.682499,47.174999,47.345001,44.427299,7515200
2013-07-17,47.110001,47.487499,47.035000,47.410000,44.488274,11118000
2013-07-18,47.552502,47.849998,47.487499,47.752499,44.809677,5938400
2013-07-19,47.770000,47.997501,47.349998,47.480000,44.553967,9048400
2013-07-22,47.552502,47.827499,47.312500,47.805000,44.858932,7930400
2013-07-23,47.682499,47.867500,47.134998,47.145000,44.239620,11710800
2013-07-24,47.447498,47.462502,46.415001,46.687500,43.810314,13993600
2013-07-25,47.750000,49.000000,47.750000,48.652500,45.654205,21923200
2013-07-26,48.500000,48.650002,47.957500,48.299999,45.323421,8709200
2013-07-29,48.215000,48.372501,47.812500,47.992500,45.034889,5776400
2013-07-30,48.174999,48.299999,47.787498,47.860001,44.910549,13911200
2013-07-31,48.437500,48.724998,42.747501,44.252499,41.525372,90073600
2013-08-01,45.439999,45.439999,43.320000,44.792500,42.032097,74287200
2013-08-02,45.404999,46.022499,45.209999,46.000000,43.165169,21698400
2013-08-05,46.000000,46.285000,45.700001,46.134998,43.291855,11479600
2013-08-06,46.052502,46.077499,45.212502,45.722500,42.904778,19986800
2013-08-07,45.352501,45.500000,44.974998,45.347500,42.552891,15556400
2013-08-08,45.602501,45.639999,44.982498,45.195000,42.409782,9626800
2013-08-09,45.200001,45.337502,44.889999,44.952499,42.182232,10028400
2013-08-12,44.849998,44.994999,44.599998,44.939999,42.170502,13622400
2013-08-13,45.125000,45.160000,44.669998,44.807499,42.046173,11407200
2013-08-14,44.877499,45.372501,44.587502,44.587502,41.916912,15338800
2013-08-15,44.362499,44.372501,43.362499,43.482498,40.878082,17288400
2013-08-16,43.430000,43.682499,43.090000,43.282501,40.690079,12612400
2013-08-19,43.082500,44.222500,43.052502,43.744999,41.124866,11982000
2013-08-20,43.652500,43.817501,43.224998,43.305000,40.711216,14135200
2013-08-21,43.314999,45.375000,43.130001,44.597500,41.926304,30930800
2013-08-22,44.910000,45.357498,44.255001,44.730000,42.050865,10586400
2013-08-23,45.099998,45.147499,44.404999,44.775002,42.093185,9807200
2013-08-26,44.865002,44.865002,43.742500,43.750000,41.129570,13789200
2013-08-27,43.244999,43.770000,43.142502,43.542500,40.934486,12762400
2013-08-28,43.342499,43.947498,43.342499,43.802502,41.178925,15672000
2013-08-29,43.777500,44.320000,43.697498,43.842499,41.216518,9404800
2013-08-30,43.852501,43.875000,43.452499,43.605000,40.993244,9886400
2013-09-03,44.007500,44.599998,43.812500,44.255001,41.604305,12550400
2013-09-04,44.224998,44.470001,43.812500,44.047501,41.409252,9753200
2013-09-05,44.032501,44.174999,43.807499,44.052502,41.413952,7406800
2013-09-06,44.080002,44.472500,43.762501,44.167500,41.522053,6697200
2013-09-09,44.320000,44.662498,44.320000,44.637501,41.963917,10801600
2013-09-10,45.602501,46.162498,45.332500,46.147499,43.383461,19507200
2013-09-11,46.250000,46.632500,45.727501,46.577499,43.787708,11006000
2013-09-12,46.607498,46.952499,46.264999,46.264999,43.493919,14212000
2013-09-13,46.372501,47.325001,46.299999,47.250000,44.419930,16403600
2013-09-16,47.740002,47.770000,47.220001,47.345001,44.509239,11380800
2013-09-17,47.330002,47.974998,47.139999,47.900002,45.030998,10400800
2013-09-18,47.605000,48.500000,47.542500,48.412498,45.512798,10474800
2013-09-19,48.632500,49.500000,48.502499,48.677502,45.761929,14966400
2013-09-20,48.825001,49.707500,48.467499,49.707500,46.730240,57707200
2013-09-23,49.490002,50.215000,49.000000,49.060001,46.121529,19551600
2013-09-24,49.060001,49.200001,48.154999,48.334999,45.439941,15296400
2013-09-25,48.317501,48.500000,47.669998,47.889999,45.021599,10594800
2013-09-26,48.112499,48.625000,47.915001,48.389999,45.491650,9326400
2013-09-27,47.997501,48.427502,47.952499,48.262501,45.371780,7258400
2013-09-30,47.700001,47.990002,47.562500,47.775002,44.913486,9561600
2013-10-01,47.822498,48.402500,47.517502,48.305000,45.411728,9384800
2013-10-02,47.974998,48.250000,47.750000,47.955002,45.082710,8712400
2013-10-03,47.997501,48.027500,46.935001,47.162498,44.337669,19646000
2013-10-04,47.160000,47.787498,47.002499,47.619999,44.767765,9365600
2013-10-07,46.987499,46.987499,46.580002,46.582500,43.792400,11785200
2013-10-08,46.560001,47.095001,45.627499,45.632500,42.899307,16039600
2013-10-09,45.849998,46.174999,45.027500,45.962502,43.209553,13448000
2013-10-10,46.485001,47.279999,46.387501,47.257500,44.426975,10865600
2013-10-11,47.200001,48.049999,46.875000,48.049999,45.172012,11915200
2013-10-14,47.592499,48.447498,47.505001,48.360001,45.463455,8922400
2013-10-15,48.257500,48.605000,47.842499,47.842499,44.976952,10567600
2013-10-16,48.105000,48.952499,47.959999,48.907501,45.978153,10382800
2013-10-17,48.917500,49.687500,48.867500,49.570000,46.600975,12605200
2013-10-18,49.680000,50.247501,49.237499,50.112499,47.110981,14387200
2013-10-21,50.262501,50.419998,49.814999,50.009998,47.014614,11526000
2013-10-22,50.012501,50.669998,49.877499,49.994999,47.000519,12202800
2013-10-23,49.669998,49.777500,49.294998,49.722500,46.744328,7476400
2013-10-24,49.967499,50.845001,49.902500,50.727501,47.689144,8885600
2013-10-25,50.935001,50.974998,50.380001,50.764999,47.724403,11014400
2013-10-28,50.892502,51.125000,50.612499,50.770000,47.729099,6854400
2013-10-29,50.869999,51.312500,50.869999,51.060001,48.001732,8599600
2013-10-30,51.215000,51.224998,50.410000,50.955002,47.903023,11946400
2013-10-31,49.262501,49.724998,48.564999,49.167500,46.222580,24035200
2013-11-01,49.737499,50.242500,49.630001,49.790001,46.807796,13233600
2013-11-04,49.919998,50.000000,49.047501,49.105000,46.163830,11089200
2013-11-05,48.845001,49.492500,48.750000,49.342499,46.387108,11058000
2013-11-06,49.685001,50.047501,49.347500,49.755001,46.774899,8878800
2013-11-07,49.992500,50.090000,49.025002,49.025002,46.088615,10832400
2013-11-08,48.942501,49.615002,48.942501,49.572498,46.603310,11462400
2013-11-11,49.660000,49.924999,49.555000,49.817501,46.833660,8385200
2013-11-12,49.702499,49.794998,49.212502,49.567501,46.598637,9016400
2013-11-13,49.162498,49.945000,49.125000,49.945000,47.048431,8181600
2013-11-14,49.982498,50.057499,49.692501,50.037498,47.135555,10909600
2013-11-15,49.939999,50.634998,49.935001,50.500000,47.571251,12391600
2013-11-18,50.500000,50.677502,49.817501,49.974998,47.076687,16380800
2013-11-19,50.087502,50.099998,49.205002,49.347500,46.485577,14462800
2013-11-20,49.445000,50.049999,49.417500,49.529999,46.657497,10197200
2013-11-21,49.820000,50.500000,49.362499,50.402500,47.479393,12776400
2013-11-22,50.424999,50.584999,49.959999,50.529999,47.599495,8150800
2013-11-25,50.630001,50.662498,50.327499,50.482498,47.554745,6742000
2013-11-26,50.665001,50.900002,50.404999,50.880001,47.929207,11246000
2013-11-27,50.875000,51.207500,50.757500,50.997501,48.039883,5939600
2013-11-29,51.127499,51.267502,50.865002,50.865002,47.915077,4139200
2013-12-02,51.025002,51.622501,51.025002,51.282501,48.308357,8762000
2013-12-03,49.982498,50.650002,49.982498,50.437500,47.512367,17032800
2013-12-04,50.445000,50.832500,50.270000,50.685001,47.745525,11739200
2013-12-05,50.547501,50.735001,50.380001,50.427502,47.502941,13260000
2013-12-06,50.924999,50.959999,50.250000,50.467499,47.540627,9106800
2013-12-09,50.445000,50.674999,50.340000,50.397499,47.474689,12667200
2013-12-10,50.227501,50.422501,49.857498,49.857498,46.966000,15647200
2013-12-11,50.250000,51.977501,50.250000,51.415001,48.433170,40328000
2013-12-12,51.242500,51.412498,50.625000,50.860001,47.910362,11469200
2013-12-13,51.127499,52.000000,50.980000,51.840000,48.833538,17674400
2013-12-16,52.009998,52.642502,51.822498,51.937500,48.925362,14779600
2013-12-17,52.154999,53.452499,51.959999,53.312500,50.220623,20647200
2013-12-18,53.275002,53.869999,52.500000,53.837502,50.715179,16142000
2013-12-19,53.732498,54.467499,53.634998,54.020000,50.887096,13394800
2013-12-20,54.180000,54.549999,53.974998,53.992500,50.861195,23263600
2013-12-23,54.247501,54.707500,54.137501,54.507500,51.346329,7994800
2013-12-24,54.617500,54.897499,54.255001,54.682499,51.511169,5207600
2013-12-26,54.747501,55.062500,54.747501,55.049999,51.857365,4898800
2013-12-27,55.250000,55.349998,54.787498,54.917500,51.732552,5242000
2013-12-30,55.147499,55.404999,54.924999,55.227501,52.024574,5940000
2013-12-31,55.380001,55.680000,55.257500,55.669998,52.441406,6448400
2014-01-02,55.384998,55.507500,54.875000,55.252499,52.048115,10654000
2014-01-03,55.437500,55.622501,55.057499,55.290001,52.083450,7809600
2014-01-06,55.294998,55.577499,54.897499,54.957500,51.770229,8577600
2014-01-07,55.187500,55.527500,55.115002,55.377499,52.165871,8178000
2014-01-08,55.355000,55.750000,55.160000,55.555000,52.333076,8487200
2014-01-09,55.887501,56.130001,55.415001,55.477501,52.260052,8386400
2014-01-10,55.459999,55.685001,55.002499,55.282501,52.076393,6429600
2014-01-13,55.505001,56.047501,54.652500,54.724998,51.551220,13554400
2014-01-14,54.685001,55.662498,54.582500,55.662498,52.434341,10851600
2014-01-15,55.712502,56.224998,55.457500,55.939999,52.695747,11288000
2014-01-16,55.797501,55.939999,55.322498,55.442501,52.227093,13514000
2014-01-17,55.512501,58.064999,55.509998,58.044998,54.678680,38344400
2014-01-21,58.597500,58.875000,57.705002,57.982498,54.619789,19752400
2014-01-22,58.099998,58.455002,57.919998,58.247501,54.869423,7254400
2014-01-23,57.915001,58.082500,56.915001,57.062500,53.753159,13662400
2014-01-24,56.599998,56.740002,55.312500,55.312500,52.104641,16043200
2014-01-27,55.517502,55.517502,53.779999,54.055000,50.920063,19470800
2014-01-28,54.404999,55.590000,54.349998,55.240002,52.036343,17852400
2014-01-29,54.775002,55.185001,54.125000,54.279999,51.132027,16800000
2014-01-30,56.437500,56.500000,54.077499,55.220001,52.017506,20040400
2014-01-31,54.032501,54.724998,53.777500,53.857498,50.734016,24457200
2014-02-03,54.127499,54.459999,53.017502,53.367500,50.272442,21662400
2014-02-04,53.540001,53.970001,52.845001,53.634998,50.524426,14913600
2014-02-05,53.310001,54.185001,53.279999,53.902500,50.776421,13520800
2014-02-06,54.020000,54.752499,53.945000,54.752499,51.577114,12721600
2014-02-07,55.047501,55.500000,54.615002,55.445000,52.229454,12537200
2014-02-10,55.472500,55.532501,54.997501,55.137501,51.939785,10316800
2014-02-11,55.282501,55.722500,55.012501,55.582500,52.358982,9809600
2014-02-12,55.860001,56.224998,55.722500,56.042500,52.887451,14650800
2014-02-13,55.712502,56.187500,55.615002,56.012501,52.859135,13158800
2014-02-14,56.067501,56.560001,55.877499,56.500000,53.319206,12682000
2014-02-18,56.619999,57.119999,56.404999,56.514999,53.333351,13427200
2014-02-19,56.467499,56.947498,55.919998,55.970001,52.819031,9322000
2014-02-20,56.040001,56.242500,55.647499,55.865002,52.719940,8810000
2014-02-21,55.932499,56.167500,55.744999,55.840000,52.696350,9136000
2014-02-24,55.932499,56.857498,55.867500,56.547501,53.364021,10817200
2014-02-25,56.547501,57.107498,56.372501,56.777500,53.581074,11339600
2014-02-26,56.807499,56.974998,56.314999,56.527500,53.345150,10413600
2014-02-27,56.547501,56.950001,56.400002,56.570000,53.385262,8097600
2014-02-28,56.617500,56.997501,55.174999,56.485001,53.305038,14004000
2014-03-03,55.810001,56.009998,54.897499,55.360001,52.243382,16422800
2014-03-04,56.287498,56.492500,55.645000,56.375000,53.201241,14884800
2014-03-05,56.404999,56.450001,55.575001,55.702499,52.566597,11328400
2014-03-06,55.939999,56.517502,55.830002,55.965000,52.814320,9120400
2014-03-07,56.237499,56.432499,55.884998,56.389999,53.215389,8971200
2014-03-10,56.377499,56.592499,56.180000,56.375000,53.201241,7350400
2014-03-11,56.487499,57.097500,56.157501,56.794998,53.597580,11062800
2014-03-12,56.529999,56.919998,56.322498,56.525002,53.342785,9394800
2014-03-13,56.665001,56.872501,55.107498,55.195000,52.087658,11996400
2014-03-14,55.154999,55.480000,54.639999,55.192501,52.085304,13692000
2014-03-17,55.497501,55.970001,55.345001,55.945000,52.795441,8800000
2014-03-18,56.150002,56.692501,55.812500,56.602501,53.415920,8304800
2014-03-19,56.652500,56.772499,55.500000,55.955002,52.804886,7888800
2014-03-20,56.029999,56.029999,55.227501,55.455002,52.333042,11890000
2014-03-21,55.742500,58.167500,54.924999,55.842499,52.698715,38092400
2014-03-24,56.347500,56.557499,54.775002,55.187500,52.080589,18228400
2014-03-25,55.547501,55.759998,54.599998,54.599998,51.526161,11675200
2014-03-26,54.987499,55.047501,53.919998,53.919998,50.884438,10657200
2014-03-27,53.722500,54.042500,53.262501,53.942501,50.905666,10489600
2014-03-28,53.619999,54.084999,52.630001,53.022499,50.037476,14950000
2014-03-31,53.197498,53.965000,52.917500,53.965000,50.926910,11639200
2014-04-01,54.270000,54.540001,53.637501,53.674999,50.653236,9090400
2014-04-02,53.695000,54.125000,53.342499,53.665001,50.643810,9344800
2014-04-03,53.947498,54.070000,53.345001,53.752499,50.726364,14210400
2014-04-04,53.892502,53.927502,51.437500,51.924999,49.001762,24449200
2014-04-07,51.695000,51.860001,50.255001,50.852501,47.989639,40124000
2014-04-08,50.705002,51.480000,50.500000,50.647499,47.796173,21745600
2014-04-09,51.145000,51.945000,50.654999,51.884998,48.964005,19142800
2014-04-10,52.064999,52.267502,50.037498,50.387501,47.550808,20403600
2014-04-11,49.807499,50.000000,48.709999,49.157501,46.390053,29939600
2014-04-14,49.950001,50.487499,49.502499,50.252499,47.423412,20925600
2014-04-15,50.959999,51.235001,49.792500,51.012501,48.140617,19214000
2014-04-16,51.750000,52.389999,51.369999,52.340000,49.393394,15832800
2014-04-17,52.584999,52.884998,51.987499,51.987499,49.060738,13364000
2014-04-21,52.244999,52.375000,52.097500,52.282501,49.339134,10012400
2014-04-22,52.334999,52.645000,52.132500,52.492500,49.537323,9840000
2014-04-23,52.575001,52.575001,52.000000,52.205002,49.265987,8819600
2014-04-24,52.450001,52.625000,51.897499,52.349998,49.402832,13547200
2014-04-25,50.000000,50.950001,49.639999,49.732498,46.932686,38239200
2014-04-28,49.875000,50.482498,49.752499,50.355000,47.520138,24263200
2014-04-29,50.472500,51.012501,50.447498,50.667500,47.815056,12760000
2014-04-30,50.564999,50.910000,50.474998,50.652500,47.800888,12145600
2014-05-01,51.025002,51.827499,50.840000,51.522499,48.621925,14273200
2014-05-02,51.435001,51.775002,51.000000,51.105000,48.227917,10908800
2014-05-05,50.937500,51.970001,50.750000,51.782501,48.867279,13792800
2014-05-06,51.674999,51.755001,51.299999,51.340000,48.449684,10873200
2014-05-07,51.752499,52.250000,51.110001,52.174999,49.237686,14732000
2014-05-08,52.232498,53.025002,52.152500,52.724998,49.756702,14613600
2014-05-09,52.544998,52.717499,52.037498,52.702499,49.735485,11795600
2014-05-12,52.770000,53.119999,52.757500,52.924999,49.945454,8732800
2014-05-13,52.997501,53.172501,52.849998,53.014999,50.030388,7137600
2014-05-14,52.799999,52.970001,52.465000,52.465000,49.604927,6838000
2014-05-15,52.250000,52.422501,51.605000,51.862499,49.035275,12685200
2014-05-16,51.897499,52.522499,51.897499,52.452499,49.593102,12279600
2014-05-19,52.345001,52.744999,52.212502,52.590000,49.723099,7039600
2014-05-20,52.580002,52.580002,51.849998,51.980000,49.146358,8740000
2014-05-21,52.212502,52.667500,52.147499,52.525002,49.661659,9096400
2014-05-22,52.532501,52.570000,52.174999,52.342499,49.489090,16870000
2014-05-23,52.497501,53.067501,52.427502,53.017502,50.127308,11117600
2014-05-27,53.247501,53.630001,53.205002,53.625000,50.701675,9676800
2014-05-28,53.625000,53.625000,53.252499,53.450001,50.536224,7223200
2014-05-29,53.500000,53.672501,53.375000,53.667500,50.741867,5260400
2014-05-30,53.970001,53.987499,53.332500,53.707500,50.779690,6136400
2014-06-02,53.842499,53.922501,53.209999,53.380001,50.470047,6364000
2014-06-03,53.257500,53.307499,52.700001,52.830002,49.950031,9011600
2014-06-04,52.790001,52.857498,52.362499,52.857498,49.976025,12589600
2014-06-05,53.029999,53.125000,52.654999,53.055000,50.162762,6597600
2014-06-06,53.132500,53.349998,52.902500,53.250000,50.347130,10002400
2014-06-09,53.372501,53.497501,52.907501,53.145000,50.247860,5516400
2014-06-10,53.250000,53.695000,53.187500,53.562500,50.642593,6835600
2014-06-11,53.247501,53.477501,53.029999,53.169998,50.271492,6758000
2014-06-12,53.097500,53.292500,52.807499,52.942501,50.056400,6218000
2014-06-13,52.967499,53.017502,52.712502,52.822498,49.942940,7085200
2014-06-16,52.720001,52.747501,52.492500,52.560001,49.694752,7899200
2014-06-17,52.535000,52.980000,52.474998,52.702499,49.829475,5722400
2014-06-18,52.612499,52.812500,52.257500,52.812500,49.933472,10326000
2014-06-19,52.867500,53.040001,52.005001,52.580002,49.713657,15331200
2014-06-20,52.880001,53.029999,52.275002,52.372501,49.517467,18358800
2014-06-23,52.250000,52.452499,52.044998,52.367500,49.512749,14765200
2014-06-24,52.317501,52.647499,51.845001,51.947498,49.115646,13089600
2014-06-25,51.827499,52.622501,51.827499,52.264999,49.415836,8244800
2014-06-26,52.457500,52.465000,51.889999,52.240002,49.392185,8580400
2014-06-27,52.025002,52.474998,51.965000,52.320000,49.467819,12961200
2014-06-30,52.165001,52.935001,52.125000,52.677502,49.805840,9961600
2014-07-01,52.987499,53.837502,52.957500,53.562500,50.642593,10993600
2014-07-02,53.720001,53.872501,53.562500,53.709999,50.782051,5768800
2014-07-03,53.827499,54.250000,53.775002,54.127499,51.176792,5571600
2014-07-07,54.107498,54.387501,53.910000,54.185001,51.231167,6612400
2014-07-08,54.192501,54.222500,53.287498,53.814999,50.881321,12149200
2014-07-09,53.875000,54.070000,53.627499,54.040001,51.094067,5177200
2014-07-10,53.450001,54.222500,53.169998,53.884998,50.947517,8536800
2014-07-11,53.987499,54.259998,53.592499,54.250000,51.292618,5696800
2014-07-14,54.687500,55.590000,54.412498,55.257500,52.245186,13716400
2014-07-15,55.417500,56.187500,55.224998,55.445000,52.422470,10900800
2014-07-16,55.735001,55.790001,55.270000,55.667500,52.632839,8853200
2014-07-17,55.485001,55.500000,54.457500,54.470001,51.500629,9806000
2014-07-18,54.794998,55.472500,54.730000,55.049999,52.049007,11068000
2014-07-21,54.882500,55.032501,54.627499,54.805000,51.817352,6168400
2014-07-22,55.230000,55.647499,55.152500,55.314999,52.299553,7699200
2014-07-23,55.372501,55.634998,55.169998,55.299999,52.285378,8189200
2014-07-24,55.847500,55.962502,55.457500,55.685001,52.649399,11947600
2014-07-25,53.525002,54.174999,52.834999,53.692501,50.765511,27530400
2014-07-28,53.605000,53.740002,53.279999,53.555000,50.635517,10401600
2014-07-29,53.599998,53.927502,53.332500,53.375000,50.465317,10577200
2014-07-30,53.372501,53.697498,53.362499,53.514999,50.597679,10422800
2014-07-31,53.317501,53.340000,52.752499,52.752499,49.876743,13874000
2014-08-01,52.467499,53.264999,52.445000,52.952499,50.065845,14100000
2014-08-04,53.212502,53.292500,52.880001,53.040001,50.148579,8079600
2014-08-05,52.875000,53.097500,52.292500,52.634998,49.765652,11151200
2014-08-06,52.494999,52.845001,52.452499,52.672501,49.801109,7528400
2014-08-07,52.794998,52.862499,52.150002,52.259998,49.411106,9568000
2014-08-08,52.220001,52.637501,52.052502,52.615002,49.746750,9256800
2014-08-11,52.759998,52.805000,52.507500,52.645000,49.775116,9018400
2014-08-12,52.522499,52.799999,52.362499,52.575001,49.708920,6442000
2014-08-13,52.737499,53.025002,52.615002,52.857498,50.071266,6451200
2014-08-14,53.022499,53.147499,52.827499,53.130001,50.329395,7136800
2014-08-15,53.222500,53.330002,52.482498,52.547501,49.777603,8999600
